업종,광고 이름,연령,성,광고 게재,도달,노출,클릭(전체),통화,CPC(전체),지출 금액 (KRW),시작,종료,CTR(전체),"CPM(1,000회 노출당 비용)",CPC(링크 클릭당 비용),보고 시작,보고 종료
식음료,버라이어티팩_D,25-34,unknown,active,2,2,0,KRW,0,15,2026-03-01,2026-03-31,0,7500,,2026-03-01,2026-03-17
뷰티,슬라이드,25-34,unknown,active,12,13,0,KRW,0,15,2026-02-23,2026-03-31,0,1153.846154,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,35-44,female,active,4,4,0,KRW,0,15,2026-03-01,2026-03-31,0,3750,,2026-03-01,2026-03-17
식음료,100만개,55-64,female,not_delivering,3,3,0,KRW,0,15,2026-02-09,2026-03-01,0,5000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_1_0317,55-64,unknown,active,2,2,0,KRW,0,15,2025-11-14,Ongoing,0,7500,,2026-03-01,2026-03-17
뷰티,기업PR_1126,65+,unknown,active,3,3,0,KRW,0,15,2026-03-01,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,버라이어티팩4주차,Unknown,female,not_delivering,4,4,1,KRW,15,15,2026-02-09,2026-03-01,25,3750,15,2026-03-01,2026-03-17
뷰티,스토리/릴스,Unknown,female,active,13,13,0,KRW,0,15,2026-02-23,2026-03-31,0,1153.846154,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,Unknown,female,not_delivering,5,5,0,KRW,0,15,2026-02-16,2026-03-17,0,3000,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,Unknown,male,not_delivering,15,15,0,KRW,0,15,2026-02-25,2026-03-08,0,1000,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),Unknown,male,active,3,3,0,KRW,0,15,2026-03-01,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,990원_E,18-24,unknown,inactive,1,3,0,KRW,0,14,2026-03-01,2026-03-31,0,4666.666667,,2026-03-01,2026-03-17
식음료,대용량_B,18-24,unknown,active,3,4,0,KRW,0,14,2026-03-01,2026-03-31,0,3500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,unknown,not_delivering,3,3,0,KRW,0,14,2026-02-16,2026-03-17,0,4666.666667,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,25-34,female,active,5,5,0,KRW,0,14,2026-03-01,2026-03-31,0,2800,,2026-03-01,2026-03-17
식음료,990원_F,35-44,unknown,inactive,1,2,0,KRW,0,14,2026-03-01,2026-03-31,0,7000,,2026-03-01,2026-03-17
식음료,버라이어티팩_B,35-44,unknown,active,1,3,0,KRW,0,14,2026-03-01,2026-03-31,0,4666.666667,,2026-03-01,2026-03-17
식음료,990원_D,45-54,male,inactive,1,1,0,KRW,0,14,2026-03-01,2026-03-31,0,14000,,2026-03-01,2026-03-17
식음료,학생편_끌,45-54,unknown,active,8,10,0,KRW,0,14,2026-03-01,2026-03-31,0,1400,,2026-03-01,2026-03-17
식음료,#02_European Cheese_0310-0316,45-54,unknown,not_delivering,1,1,0,KRW,0,14,2026-03-10,2026-03-16,0,14000,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),45-54,unknown,active,3,3,0,KRW,0,14,2026-03-01,2026-03-31,0,4666.666667,,2026-03-01,2026-03-17
식음료,03_여성_오리지널,55-64,unknown,active,7,12,0,KRW,0,14,2026-03-01,2026-03-31,0,1166.666667,,2026-03-01,2026-03-17
뷰티,MOA 분할_9:16 - 사본,65+,female,active,5,5,0,KRW,0,14,2026-03-01,2026-03-31,0,2800,,2026-03-01,2026-03-17
식음료,100만개,65+,unknown,not_delivering,2,3,0,KRW,0,14,2026-02-09,2026-03-01,0,4666.666667,,2026-03-01,2026-03-17
식음료,프리퀀치_3월_모델X,Unknown,female,active,4,4,0,KRW,0,14,2026-03-02,2026-03-31,0,3500,,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),Unknown,female,active,5,5,0,KRW,0,14,2026-03-01,2026-03-31,0,2800,,2026-03-01,2026-03-17
식음료,대용량_A,18-24,male,inactive,2,2,1,KRW,13,13,2026-03-01,2026-03-31,50,6500,13,2026-03-01,2026-03-17
식음료,990원_F,18-24,unknown,inactive,1,1,0,KRW,0,13,2026-03-01,2026-03-31,0,13000,,2026-03-01,2026-03-17
뷰티,슬라이드,25-34,unknown,active,11,11,0,KRW,0,13,2026-02-23,2026-03-31,0,1181.818182,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,unknown,not_delivering,1,3,0,KRW,0,13,2026-02-16,2026-03-17,0,4333.333333,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,35-44,unknown,inactive,2,2,0,KRW,0,13,2025-11-14,Ongoing,0,6500,,2026-03-01,2026-03-17
식음료,990원_E,55-64,unknown,active,1,1,0,KRW,0,13,2026-03-01,2026-03-31,0,13000,,2026-03-01,2026-03-17
뷰티,Olive Young  - NPD Rice Lipids,55-64,unknown,active,3,6,0,KRW,0,13,2026-03-01,2026-03-31,0,2166.666667,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,male,not_delivering,5,6,0,KRW,0,13,2026-02-16,2026-03-17,0,2166.666667,,2026-03-01,2026-03-17
뷰티,3DOOH(4:5) - 사본,Unknown,female,active,3,3,0,KRW,0,13,2026-03-01,2026-03-31,0,4333.333333,,2026-03-01,2026-03-17
뷰티,MOA 풀_4:5 - 사본,Unknown,female,active,6,6,0,KRW,0,13,2026-03-01,2026-03-31,0,2166.666667,,2026-03-01,2026-03-17
식음료,03_여성_오리지널,Unknown,female,active,8,9,0,KRW,0,13,2026-03-01,2026-03-31,0,1444.444444,,2026-03-01,2026-03-17
식음료,990원_G,25-34,female,active,1,1,0,KRW,0,12,2026-03-01,2026-03-31,0,12000,,2026-03-01,2026-03-17
뷰티,기분좋은시작_6s - 사본,25-34,female,active,4,4,0,KRW,0,12,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,990원_F,25-34,unknown,inactive,1,1,0,KRW,0,12,2026-03-01,2026-03-31,0,12000,,2026-03-01,2026-03-17
뷰티,MOA 분할_4:5 - 사본,35-44,female,active,3,3,0,KRW,0,12,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,990원_E,35-44,unknown,active,2,2,0,KRW,0,12,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
식음료,990원_D,45-54,female,inactive,1,1,0,KRW,0,12,2026-03-01,2026-03-31,0,12000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,male,not_delivering,1,1,0,KRW,0,12,2026-03-11,2026-03-17,0,12000,,2026-03-01,2026-03-17
식음료,대용량_B,45-54,unknown,active,2,2,0,KRW,0,12,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,female,not_delivering,1,1,0,KRW,0,12,2026-03-11,2026-03-17,0,12000,,2026-03-01,2026-03-17
식음료,버라이어티팩4주차,65+,female,not_delivering,2,2,0,KRW,0,12,2026-02-09,2026-03-01,0,6000,,2026-03-01,2026-03-17
식음료,03_여성_오리지널,65+,unknown,active,1,4,0,KRW,0,12,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,18-24,female,active,5,8,0,KRW,0,11,2026-03-01,2026-03-31,0,1375,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,18-24,unknown,inactive,3,3,0,KRW,0,11,2025-11-14,Ongoing,0,3666.666667,,2026-03-01,2026-03-17
뷰티,SBSS (Best Seller Page Landing) A,18-24,unknown,active,6,6,0,KRW,0,11,2026-03-04,2026-03-31,0,1833.333333,,2026-03-01,2026-03-17
뷰티,MOA 분할_9:16 - 사본,35-44,female,active,3,3,0,KRW,0,11,2026-03-01,2026-03-31,0,3666.666667,,2026-03-01,2026-03-17
식음료,990원_G,35-44,male,active,2,2,0,KRW,0,11,2026-03-01,2026-03-31,0,5500,,2026-03-01,2026-03-17
식음료,직장인편_끌,45-54,unknown,active,7,7,0,KRW,0,11,2026-03-01,2026-03-31,0,1571.428571,,2026-03-01,2026-03-17
식음료,개별제품_D,45-54,unknown,active,2,2,0,KRW,0,11,2026-03-01,2026-03-31,0,5500,,2026-03-01,2026-03-17
식음료,#01_Belgium Vieille Gueuze Beer_0304-0310,55-64,male,not_delivering,1,2,0,KRW,0,11,2026-03-04,2026-03-10,0,5500,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_1_0317,65+,unknown,active,3,5,0,KRW,0,11,2025-11-14,Ongoing,0,2200,,2026-03-01,2026-03-17
식음료,653,Unknown,male,not_delivering,1,1,1,KRW,11,11,2025-12-12,Ongoing,100,11000,,2026-03-01,2026-03-17
뷰티,Olive Young  - NPD Rice Lipids,Unknown,male,active,3,3,0,KRW,0,11,2026-03-01,2026-03-31,0,3666.666667,,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,Unknown,male,active,10,10,0,KRW,0,11,2026-03-12,2026-03-31,0,1100,,2026-03-01,2026-03-17
식음료,버라이어티팩_C,18-24,male,inactive,4,4,0,KRW,0,10,2026-03-01,2026-03-31,0,2500,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),35-44,unknown,active,2,3,0,KRW,0,10,2026-03-01,2026-03-31,0,3333.333333,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,35-44,unknown,inactive,1,1,0,KRW,0,10,2025-11-14,Ongoing,0,10000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,male,not_delivering,1,1,0,KRW,0,10,2026-03-11,2026-03-17,0,10000,,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,55-64,unknown,active,5,5,0,KRW,0,10,2026-03-16,2026-03-31,0,2000,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,65+,female,not_delivering,10,10,0,KRW,0,10,2026-02-25,2026-03-08,0,1000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,female,not_delivering,3,4,0,KRW,0,10,2026-02-16,2026-03-17,0,2500,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,65+,male,inactive,2,2,0,KRW,0,10,2025-11-14,Ongoing,0,5000,,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,65+,unknown,active,2,3,0,KRW,0,10,2026-03-01,2026-03-31,0,3333.333333,,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,Unknown,female,active,3,3,0,KRW,0,10,2026-03-01,2026-03-31,0,3333.333333,,2026-03-01,2026-03-17
뷰티,통증(인터림),Unknown,female,active,3,3,0,KRW,0,10,2026-03-01,2026-03-31,0,3333.333333,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,Unknown,female,not_delivering,2,2,0,KRW,0,10,2026-02-16,2026-03-17,0,5000,,2026-03-01,2026-03-17
식음료,대용량_A,35-44,unknown,inactive,1,1,0,KRW,0,9,2026-03-01,2026-03-31,0,9000,,2026-03-01,2026-03-17
뷰티,슬라이드,35-44,unknown,active,7,7,0,KRW,0,9,2026-02-23,2026-03-31,0,1285.714286,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,55-64,female,active,3,3,0,KRW,0,9,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,프리퀀치,55-64,male,not_delivering,2,2,0,KRW,0,9,2026-02-09,2026-03-01,0,4500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,male,not_delivering,3,3,0,KRW,0,9,2026-02-16,2026-03-17,0,3000,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),65+,unknown,active,1,1,0,KRW,0,9,2026-03-01,2026-03-31,0,9000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,unknown,not_delivering,2,2,0,KRW,0,9,2026-02-16,2026-03-17,0,4500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,unknown,not_delivering,1,1,0,KRW,0,9,2026-02-16,2026-03-17,0,9000,,2026-03-01,2026-03-17
식음료,장바구니_A,18-24,male,inactive,3,3,0,KRW,0,8,2026-03-01,2026-03-31,0,2666.666667,,2026-03-01,2026-03-17
식음료,990원_D,45-54,female,inactive,2,2,0,KRW,0,8,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,0225_15A,45-54,unknown,active,2,2,0,KRW,0,8,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,0225_15B,65+,female,active,1,1,0,KRW,0,8,2026-03-01,2026-03-31,0,8000,,2026-03-01,2026-03-17
식음료,버라이어티팩_D,65+,male,active,1,1,1,KRW,8,8,2026-03-01,2026-03-31,100,8000,,2026-03-01,2026-03-17
뷰티,Niacinamide 10% + Zinc 1% A,65+,male,active,3,3,0,KRW,0,8,2026-03-04,2026-03-31,0,2666.666667,,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,65+,unknown,active,2,2,0,KRW,0,8,2026-03-02,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",Unknown,female,not_delivering,9,9,0,KRW,0,8,2026-02-25,2026-03-08,0,888.8888889,,2026-03-01,2026-03-17
식음료,버라이어티팩4주차,Unknown,male,not_delivering,3,3,0,KRW,0,8,2026-02-09,2026-03-01,0,2666.666667,,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,Unknown,male,active,1,1,0,KRW,0,8,2026-03-01,2026-03-31,0,8000,,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,Unknown,male,active,7,7,0,KRW,0,8,2026-03-01,2026-03-31,0,1142.857143,,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,Unknown,male,active,8,8,0,KRW,0,8,2026-03-01,2026-03-31,0,1000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,25-34,unknown,not_delivering,2,2,0,KRW,0,7,2026-03-11,2026-03-17,0,3500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,male,not_delivering,2,2,0,KRW,0,7,2026-03-11,2026-03-17,0,3500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,male,not_delivering,1,2,0,KRW,0,7,2026-02-16,2026-03-17,0,3500,,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,55-64,unknown,active,2,2,0,KRW,0,7,2026-03-02,2026-03-31,0,3500,,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner A,65+,male,active,2,3,0,KRW,0,7,2026-03-04,2026-03-31,0,2333.333333,,2026-03-01,2026-03-17
식음료,990원_F,65+,unknown,inactive,1,1,0,KRW,0,7,2026-03-01,2026-03-31,0,7000,,2026-03-01,2026-03-17
뷰티,단일 이미지,Unknown,female,active,6,6,0,KRW,0,7,2026-02-23,2026-03-31,0,1166.666667,,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner A,Unknown,female,active,3,3,0,KRW,0,7,2026-03-04,2026-03-31,0,2333.333333,,2026-03-01,2026-03-17
식음료,프리퀀치,Unknown,male,not_delivering,2,2,0,KRW,0,7,2026-02-09,2026-03-01,0,3500,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,Unknown,male,not_delivering,2,2,0,KRW,0,7,2026-02-25,2026-03-08,0,3500,,2026-03-01,2026-03-17
식음료,0225_shorts,Unknown,male,active,1,1,0,KRW,0,7,2026-03-01,2026-03-31,0,7000,,2026-03-01,2026-03-17
뷰티,Niacinamide 10% + Zinc 1% A,Unknown,male,active,3,3,0,KRW,0,7,2026-03-04,2026-03-31,0,2333.333333,,2026-03-01,2026-03-17
뷰티,15초_이민호 2.0,Unknown,male,active,3,3,0,KRW,0,7,2026-03-04,2026-03-31,0,2333.333333,,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,Unknown,male,inactive,6,6,0,KRW,0,7,2026-03-03,2026-03-31,0,1166.666667,,2026-03-01,2026-03-17
식음료,990원_C,18-24,unknown,inactive,1,1,0,KRW,0,6,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,25-34,unknown,active,2,2,0,KRW,0,6,2025-11-14,Ongoing,0,3000,,2026-03-01,2026-03-17
뷰티,MOA 분할_4:5 - 사본,35-44,female,active,2,3,0,KRW,0,6,2026-03-01,2026-03-31,0,2000,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,35-44,female,active,3,3,0,KRW,0,6,2026-03-01,2026-03-31,0,2000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,35-44,unknown,active,2,3,0,KRW,0,6,2025-11-14,Ongoing,0,2000,,2026-03-01,2026-03-17
뷰티,MOA 분할_9:16 - 사본,45-54,female,active,3,3,0,KRW,0,6,2026-03-01,2026-03-31,0,2000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,male,not_delivering,2,5,0,KRW,0,6,2026-02-19,2026-03-17,0,1200,,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,45-54,unknown,active,2,2,0,KRW,0,6,2026-03-02,2026-03-31,0,3000,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,55-64,female,active,2,2,0,KRW,0,6,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,female,not_delivering,1,1,0,KRW,0,6,2026-02-16,2026-03-17,0,6000,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),55-64,unknown,active,1,1,0,KRW,0,6,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,65+,male,active,2,2,0,KRW,0,6,2025-11-14,Ongoing,0,3000,,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,65+,unknown,active,4,5,1,KRW,6,6,2026-03-16,2026-03-31,20,1200,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,Unknown,female,not_delivering,1,1,0,KRW,0,6,2026-02-25,2026-03-08,0,6000,,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),Unknown,female,active,2,2,0,KRW,0,6,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
뷰티,지속력(인터림),Unknown,female,active,1,1,0,KRW,0,6,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
뷰티,기업PR_1126,Unknown,male,active,1,1,0,KRW,0,6,2026-03-01,2026-03-31,0,6000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,18-24,unknown,active,1,1,0,KRW,0,5,2025-11-14,Ongoing,0,5000,,2026-03-01,2026-03-17
식음료,개별제품_D,25-34,unknown,inactive,1,1,0,KRW,0,5,2026-03-01,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,990원_E,25-34,unknown,inactive,1,1,0,KRW,0,5,2026-03-01,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,25-34,unknown,inactive,2,2,0,KRW,0,5,2025-11-14,Ongoing,0,2500,,2026-03-01,2026-03-17
뷰티,슬라이드,35-44,unknown,active,5,5,0,KRW,0,5,2026-02-23,2026-03-31,0,1000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,unknown,not_delivering,1,2,0,KRW,0,5,2026-02-19,2026-03-17,0,2500,,2026-03-01,2026-03-17
식음료,#01_Belgium Vieille Gueuze Beer_0304-0310,45-54,male,not_delivering,2,2,0,KRW,0,5,2026-03-04,2026-03-10,0,2500,,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner A,45-54,male,active,1,1,0,KRW,0,5,2026-03-04,2026-03-31,0,5000,,2026-03-01,2026-03-17
뷰티,Niacinamide 10% + Zinc 1% A,55-64,male,active,1,1,0,KRW,0,5,2026-03-04,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,unknown,not_delivering,1,1,0,KRW,0,5,2026-02-27,2026-03-17,0,5000,,2026-03-01,2026-03-17
식음료,프리퀀치,65+,unknown,not_delivering,1,1,0,KRW,0,5,2026-02-09,2026-03-01,0,5000,,2026-03-01,2026-03-17
식음료,뿜치킹 5천원 할인,65+,unknown,active,1,1,0,KRW,0,5,2026-03-02,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,unknown,not_delivering,2,3,0,KRW,0,5,2026-02-16,2026-03-17,0,1666.666667,,2026-03-01,2026-03-17
뷰티,Lash Curl Finisher 1안,65+,unknown,active,2,2,0,KRW,0,5,2026-03-01,2026-03-31,0,2500,,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,65+,unknown,active,1,1,0,KRW,0,5,2026-03-16,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",Unknown,female,not_delivering,2,2,0,KRW,0,5,2026-02-25,2026-03-08,0,2500,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,Unknown,female,not_delivering,6,6,0,KRW,0,5,2026-02-25,2026-03-08,0,833.3333333,,2026-03-01,2026-03-17
식음료,#08_EU Sustainability_0226-0304,Unknown,female,not_delivering,1,1,0,KRW,0,5,2026-02-26,2026-03-04,0,5000,,2026-03-01,2026-03-17
뷰티,지속력(인터림),Unknown,female,active,1,1,0,KRW,0,5,2026-03-01,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,Unknown,female,active,5,5,0,KRW,0,5,2026-03-01,2026-03-31,0,1000,,2026-03-01,2026-03-17
뷰티,Olive Young  - NPD Rice Lipids,Unknown,female,active,2,2,0,KRW,0,5,2026-03-01,2026-03-31,0,2500,,2026-03-01,2026-03-17
뷰티,Niacinamide 10% + Zinc 1% A,Unknown,female,active,1,1,0,KRW,0,5,2026-03-04,2026-03-31,0,5000,,2026-03-01,2026-03-17
뷰티,6초_전지현 2.0_KV,Unknown,female,active,1,1,0,KRW,0,5,2026-03-11,2026-03-31,0,5000,,2026-03-01,2026-03-17
식음료,숏폼01_번호 유출,Unknown,female,active,3,3,0,KRW,0,5,2026-03-03,2026-03-31,0,1666.666667,,2026-03-01,2026-03-17
식음료,프리퀀치_3월_모델X,Unknown,male,active,2,2,0,KRW,0,5,2026-03-02,2026-03-31,0,2500,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,Unknown,male,not_delivering,1,1,0,KRW,0,5,2026-02-16,2026-03-17,0,5000,,2026-03-01,2026-03-17
식음료,#01_Belgium Vieille Gueuze Beer_0304-0310,Unknown,unknown,not_delivering,1,1,0,KRW,0,5,2026-03-04,2026-03-10,0,5000,,2026-03-01,2026-03-17
식음료,990원_B,18-24,unknown,inactive,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,개별제품_D,18-24,unknown,active,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
뷰티,MOA 분할_9:16 - 사본,35-44,female,active,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
뷰티,기분좋은시작_6s - 사본,35-44,female,active,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,female,not_delivering,1,1,0,KRW,0,4,2026-02-16,2026-03-17,0,4000,,2026-03-01,2026-03-17
뷰티,기분좋은시작_6s - 사본,45-54,female,active,2,2,0,KRW,0,4,2026-03-01,2026-03-31,0,2000,,2026-03-01,2026-03-17
뷰티,KV_메인,45-54,female,active,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
뷰티,Niacinamide 10% + Zinc 1% A,45-54,male,active,2,2,0,KRW,0,4,2026-03-04,2026-03-31,0,2000,,2026-03-01,2026-03-17
뷰티,슬라이드,45-54,unknown,active,3,4,0,KRW,0,4,2026-02-23,2026-03-31,0,1000,,2026-03-01,2026-03-17
식음료,프리퀀치_3월_모델X,55-64,female,active,1,1,0,KRW,0,4,2026-03-02,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,장바구니_A,55-64,female,inactive,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,55-64,male,inactive,1,1,0,KRW,0,4,2025-11-14,Ongoing,0,4000,,2026-03-01,2026-03-17
뷰티,슬라이드,55-64,unknown,active,2,3,0,KRW,0,4,2026-02-23,2026-03-31,0,1333.333333,,2026-03-01,2026-03-17
뷰티,MOA 풀_9:16 - 사본,65+,female,active,1,1,0,KRW,0,4,2026-03-01,2026-03-31,0,4000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,female,not_delivering,1,1,0,KRW,0,4,2026-02-16,2026-03-17,0,4000,,2026-03-01,2026-03-17
식음료,국물라볶이x페이커(3/16~3/22랜딩),Unknown,female,active,1,1,0,KRW,0,4,2026-03-16,2026-04-30,0,4000,,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,Unknown,female,active,4,4,0,KRW,0,4,2026-03-01,2026-03-31,0,1000,,2026-03-01,2026-03-17
식음료,03_여성_오리지널,Unknown,male,active,3,3,0,KRW,0,4,2026-03-01,2026-03-31,0,1333.333333,,2026-03-01,2026-03-17
식음료,숏폼01_번호 유출,Unknown,male,active,4,4,0,KRW,0,4,2026-03-03,2026-03-31,0,1000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,unknown,not_delivering,1,1,0,KRW,0,3,2026-02-19,2026-03-17,0,3000,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,18-24,unknown,inactive,1,1,0,KRW,0,3,2025-11-14,Ongoing,0,3000,,2026-03-01,2026-03-17
식음료,대용량_A,25-34,unknown,inactive,1,1,0,KRW,0,3,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,CSH_img_pg_alc_trac_p_o_PU_F_0_0311,25-34,unknown,active,1,1,0,KRW,0,3,2025-11-14,Ongoing,0,3000,,2026-03-01,2026-03-17
뷰티,MOA 분할_4:5 - 사본,35-44,female,active,1,1,0,KRW,0,3,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,버라이어티팩_B,35-44,unknown,active,1,1,0,KRW,0,3,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,unknown,not_delivering,1,1,0,KRW,0,3,2026-03-11,2026-03-17,0,3000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,male,not_delivering,1,1,0,KRW,0,3,2026-02-27,2026-03-17,0,3000,,2026-03-01,2026-03-17
식음료,개별제품_D,45-54,unknown,inactive,1,1,0,KRW,0,3,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
뷰티,APAC 2.0 세로형,45-54,unknown,active,1,1,0,KRW,0,3,2026-03-01,2026-03-31,0,3000,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,unknown,not_delivering,1,1,0,KRW,0,3,2026-02-16,2026-03-17,0,3000,,2026-03-01,2026-03-17
